player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating
11231,Subroza,Yassine Taoufik,25,Canada,,"Ghost, FRENCH CANADIANS, CLG, Lazarus, Orgless",11748,11373,48.4%,80.7,5.2,623,16275,1.03,0.72,0.15,0.7,0.09,0.09,7817,K - D diff.,2050,1937,1.06,1.1,72.3%,18.0%,8458,4895,2098,658,147,19,8043,552,967,2026,167,18,1.1
8771,USTILO,Karlo Pivac,28,Australia,,"Renegades, ORDER",20989,20058,46.0%,77.5,3.2,1153,29801,1.05,0.7,0.14,0.67,0.1,0.1,14006,K - D diff.,3249,3541,0.92,1.01,76.5%,15.5%,15795,8793,3761,1163,264,25,15518,204,1591,3442,221,61,1.03
16948,TRAVIS,Aleksandr Timkiv,24,Russia,1WIN,1WIN,9492,9060,54.6%,78.8,4.3,508,13542,1.05,0.7,0.14,0.67,0.1,0.08,6354,K - D diff.,1621,1733,0.94,1.05,72.2%,16.6%,7188,4022,1681,512,123,16,7288,42,417,1645,89,45,1.11
13497,Lucky,Lucas Chastang,24,France,HEET,"HEET, Heretics, DBL PONEY, G2, 3DMAX",22491,21014,41.4%,76.8,6.4,1224,32709,1.07,0.69,0.14,0.64,0.1,0.1,15284,K - D diff.,3167,2858,1.11,1.01,73.2%,13.6%,17425,9841,3970,1205,245,23,14530,2790,1111,3670,411,38,1.09
9521,dobu,Gan-Erdene Batbold,23,Mongolia,NKT,"5POWER, TIGER, TheMongolz",15000,14372,54.5%,80.0,3.6,801,21013,1.04,0.71,0.15,0.68,0.1,0.1,10039,K - D diff.,2381,2396,0.99,1.04,73.6%,15.8%,10974,6297,2722,838,165,17,11252,340,684,2567,148,51,1.03
8371,alex,Alejandro Masanet,26,Spain,Movistar Riders,Movistar Riders,24213,22720,45.7%,76.5,4.5,1315,34818,1.07,0.7,0.14,0.65,0.09,0.11,16410,K - D diff.,3505,3427,1.02,1.01,72.2%,14.3%,18408,10479,4352,1315,239,25,17048,1257,1328,4226,362,53,1.03
2555,yam,Yaman Ergenekon,33,Australia,,"Renegades, Tainted Minds",9755,9105,34.6%,74.5,4.9,547,14003,1.07,0.7,0.13,0.65,0.09,0.09,6656,K - D diff.,1771,1377,1.29,1.14,78.4%,18.2%,7347,4288,1756,512,87,13,3399,3743,554,1808,213,60,1.03
19673,Patsi,Robert Isyanov,18,Russia,Spirit,"Spirit, Espada, Spirit Academy",9880,9564,44.8%,79.1,3.8,516,13868,1.03,0.71,0.13,0.69,0.11,0.1,6551,K - D diff.,1590,1629,0.98,1.04,74.7%,16.4%,7317,4068,1789,555,126,13,7360,436,492,1500,87,39,1.09
9279,Relaxa,Joakim Gustafsson,29,Sweden,,"Chaos, Red Reserve, Japaleno, Apeks, Galaxy Racer",21475,19530,30.2%,72.5,4.3,1203,32043,1.1,0.67,0.12,0.61,0.09,0.09,14869,K - D diff.,3384,2520,1.34,1.06,73.4%,15.4%,17174,9754,3860,1042,190,23,6922,9827,608,3788,308,107,1.03
3847,znajder,Andreas Lindberg,29,Sweden,,"GODSENT, fnatic, EURONICS",19778,18708,47.9%,76.8,4.3,1050,27577,1.06,0.72,0.15,0.68,0.1,0.1,13463,K - D diff.,2724,2477,1.1,1.01,73.0%,14.3%,14114,8651,3568,1042,179,23,13453,1722,787,3336,384,128,1.03
9358,DEV7L,Patrik Stuchlík,25,Czech Republic,,eXtatus,9988,9406,34.2%,72.4,2.7,549,14256,1.06,0.7,0.1,0.66,0.09,0.1,6792,K - D diff.,1491,1324,1.13,1.03,76.9%,15.3%,7464,4355,1798,532,94,13,3446,4069,351,2026,85,26,1.03
9349,AiyvaN,Ivan Semenets,26,Ukraine,GUESS,"pro100, spray'n'pray",12635,12043,37.8%,74.2,3.2,694,18045,1.05,0.7,0.11,0.67,0.1,0.1,8487,K - D diff.,2101,1832,1.15,1.08,71.3%,16.9%,9558,5377,2243,716,131,20,4625,4915,654,2264,125,77,1.03
11777,Maden,Pavle Bošković,23,Montenegro,ENCE,"ENCE, GODSENT, FunPlus Phoenix, SMASH",13472,13101,50.9%,79.5,5.3,699,18623,1.03,0.72,0.14,0.7,0.09,0.1,8981,K - D diff.,2333,2356,0.99,1.08,71.2%,17.5%,9642,5656,2359,777,178,11,9432,849,750,2233,184,71,1.08
5187,captainMo,Ke Liu,33,China,Steel Helmet,"TYLOO, OneThree",14956,14339,40.2%,74.2,2.5,814,20980,1.04,0.71,0.12,0.68,0.1,0.1,10057,K - D diff.,2528,2453,1.03,1.07,76.9%,16.6%,10923,6370,2682,813,178,14,7174,4145,850,2636,130,47,1.03
13018,Thomas,Thomas Utting,24,United Kingdom,,Endpoint,17959,17065,41.5%,81.1,5.4,948,25198,1.05,0.71,0.17,0.68,0.11,0.11,12199,K - D diff.,2521,2220,1.14,1.02,74.9%,14.7%,12999,7811,3238,947,184,19,12825,494,1339,3047,232,76,1.12
11337,RCF,Rodrigo Figueiredo,22,Brazil,Case,"Sharks, Yeah, High Coast",12100,11539,43.2%,75.1,2.9,649,17027,1.05,0.71,0.11,0.68,0.1,0.1,8150,K - D diff.,2308,2014,1.15,1.15,73.8%,19.9%,8877,5114,2269,634,119,14,5242,3866,774,2055,107,102,1.09
10499,JonY BoY,Jonathan Muñoz,30,Argentina,Leviatan,"Gale Force, Miami Flamingos, Furious, Isurus",7625,7272,34.6%,75.0,3.7,425,10919,1.05,0.7,0.11,0.67,0.09,0.09,5151,K - D diff.,1416,1089,1.3,1.15,71.8%,18.9%,5768,3305,1336,406,90,14,2262,3566,308,1377,105,26,1.03
8183,rain,Håvard Nygaard,27,Norway,FaZe,FaZe,30599,29728,56.0%,79.9,3.6,1627,43068,1.03,0.71,0.15,0.69,0.1,0.09,20290,K - D diff.,5345,5533,0.97,1.07,74.0%,17.6%,22778,12646,5453,1779,360,52,22782,213,1545,5748,268,94,1.03
12782,kressy,Marko Đorđević,26,Germany,,"ALTERNATE aTTaX, Sprout, EURONICS",20337,19172,47.9%,75.6,3.8,1102,29508,1.06,0.69,0.13,0.65,0.1,0.1,13764,K - D diff.,2518,2249,1.12,0.97,72.1%,12.1%,15744,8774,3660,1096,215,19,15370,233,1216,3272,234,48,1.07
17353,cxzi,Danny Strzelczyk,22,United States,BHOP,Triumph,8583,8457,36.9%,81.1,5.0,455,11795,1.01,0.73,0.14,0.72,0.1,0.08,5669,K - D diff.,1515,1438,1.05,1.11,71.2%,18.4%,6126,3522,1517,506,111,13,4534,2054,420,1476,96,40,1.09
7775,juho,Juho Lampinen,27,Finland,Budapest Five,"ENCE, iGame.com",14727,14535,46.0%,78.7,2.4,769,20213,1.01,0.73,0.14,0.72,0.1,0.09,9698,K - D diff.,2612,2731,0.96,1.09,73.5%,18.7%,10515,5977,2650,857,193,21,9212,1381,965,2977,91,124,1.03
3732,F1KU,Maciej Miklas,19,Poland,OG,"lvlUP, RESISTANCE, ONYX, 4glory",11580,11225,54.7%,77.9,5.1,608,16549,1.03,0.7,0.13,0.68,0.09,0.09,7687,K - D diff.,1680,1820,0.92,0.99,70.1%,14.1%,8862,4814,2049,644,164,16,8612,366,378,2085,151,48,1.07
19044,DiMKE,Dimitrije Veljković,28,Serbia,ex-4glory,AGO,12061,11567,46.9%,79.1,4.4,649,17082,1.04,0.71,0.15,0.68,0.11,0.12,8095,K - D diff.,1617,1615,1.0,0.98,72.6%,13.9%,8987,5107,2164,685,126,13,9182,83,645,1935,147,89,1.03
8800,stfN,Stefan Seier,29,Germany,cowana,ALTERNATE aTTaX,24939,23516,46.5%,75.7,4.0,1355,35985,1.06,0.69,0.14,0.65,0.1,0.12,16943,K - D diff.,3555,3156,1.13,1.01,71.6%,13.9%,19042,10857,4480,1323,263,20,17713,1282,1071,4544,310,65,1.03
19021,chawzyyy,Hugo Günther,17,Sweden,Apeks,"Galaxy Racer, Apeks",7398,6961,40.2%,74.6,4.2,405,10828,1.06,0.68,0.13,0.64,0.09,0.09,5019,K - D diff.,1106,1214,0.91,0.99,71.8%,14.1%,5809,3223,1312,392,85,7,4435,1405,263,1198,89,40,1.07
15835,imoRR,Ömer Karataş,22,Turkey,Eternal Fire,"Eternal Fire, Sangal, Royal Bandits",12578,12425,50.9%,79.9,4.4,650,17397,1.01,0.72,0.13,0.71,0.1,0.09,8280,K - D diff.,2698,2567,1.05,1.2,72.5%,22.0%,9117,5127,2220,739,176,18,7697,1952,774,1946,164,86,1.1
11576,shuadapai,Wei Wang,31,China,R-Stars,"5POWER, Eclipse",9880,9388,52.4%,76.0,3.5,549,14214,1.05,0.7,0.14,0.66,0.11,0.11,6683,K - D diff.,1193,1134,1.05,0.95,73.2%,11.7%,7531,4269,1767,523,112,12,7524,108,442,1736,90,6,1.08
8095,aizy,Philip Aistrup,26,Denmark,Tokyo Revengers,"North, Dignitas, FaZe",28807,27637,50.4%,75.6,4.3,1564,41206,1.04,0.7,0.14,0.67,0.1,0.1,19245,K - D diff.,4244,4170,1.02,1.01,73.0%,14.6%,21961,12069,5206,1615,317,38,20670,1274,1439,5003,355,108,1.03
15565,Spargo,Jarkko Rahja,21,Finland,HAVU,"KOVA, hREDS",8415,8026,32.9%,70.4,2.3,448,12107,1.05,0.7,0.09,0.66,0.09,0.09,5678,K - D diff.,1527,1216,1.26,1.13,71.1%,18.6%,6429,3641,1449,484,96,8,2149,4521,226,1448,63,36,1.05
11737,RIKO,Dylan Sabin-Arnce,26,United States,,"Monstars, Denial",7573,7418,52.7%,77.6,3.4,406,10568,1.02,0.72,0.13,0.7,0.1,0.11,5029,K - D diff.,956,919,1.04,0.97,73.7%,13.8%,5539,3155,1329,431,103,11,5265,178,631,1419,87,13,1.06
1146,dennis,Dennis Edman,31,Sweden,,"Apeks, fnatic, NIP, GamerLegion",29842,28702,54.4%,76.5,4.0,1575,41834,1.04,0.71,0.12,0.69,0.09,0.1,20154,K - D diff.,4356,3997,1.09,1.03,73.7%,15.0%,21680,12864,5312,1607,335,36,20505,2668,912,5385,339,82,1.03
9875,food,Victor Wong,25,United States,,"eUnited, Singularity, Freedom 35",8248,7868,50.2%,77.2,3.9,456,11711,1.05,0.7,0.14,0.67,0.11,0.11,5593,K - D diff.,1209,1172,1.03,1.02,70.7%,13.9%,6118,3593,1444,463,87,6,5296,849,605,1376,106,40,1.03
8503,fl0m,Erik Flom,29,United States,Mythic,Mythic,12430,11781,30.1%,74.0,3.6,674,17775,1.06,0.7,0.12,0.66,0.1,0.1,8451,K - D diff.,1929,1696,1.14,1.05,72.9%,16.3%,9324,5411,2256,647,121,16,3698,5521,570,2427,164,82,1.03
13982,Forester,Igor Bezotecheskiy,22,Russia,Entropiq,"Entropiq, DreamEaters, Hard Legion",22323,21240,53.8%,76.4,3.4,1211,32174,1.05,0.69,0.13,0.66,0.09,0.09,15071,K - D diff.,3308,3025,1.09,1.02,74.7%,14.9%,17103,9577,4023,1217,221,33,17361,111,920,3616,297,83,1.08
15501,b0denmaster,Jonathan Bodenmalm,24,Sweden,ATK,"ATK, Lilmix",9950,9399,33.4%,73.6,4.8,542,14478,1.06,0.69,0.11,0.65,0.09,0.08,6750,K - D diff.,1892,1548,1.22,1.14,72.9%,19.2%,7728,4315,1798,520,106,11,3034,4937,314,1494,131,69,1.08
317,pashaBiceps,Jarosław Jarząbkowski,34,Poland,,"Virtus.pro, ESC",29501,28482,37.3%,72.5,4.2,1592,41228,1.04,0.72,0.13,0.69,0.08,0.08,19703,K - D diff.,5056,4818,1.05,1.09,75.1%,17.9%,21525,12292,5442,1640,301,28,14682,7622,943,5317,534,429,1.02
19236,KENSI,Aleksandr Gurkin,20,Russia,forZe,"forZe, ex-ETHEREAL",10006,9327,54.4%,73.6,4.7,546,14716,1.07,0.68,0.12,0.63,0.09,0.09,6844,K - D diff.,1332,1385,0.96,0.96,73.9%,12.8%,7872,4405,1823,521,83,12,7744,206,250,1668,150,21,1.07
13396,hoody,Aaro Peltokangas,23,Finland,,HAVU,10871,10469,49.6%,77.2,3.7,575,15453,1.04,0.7,0.13,0.68,0.09,0.1,7287,K - D diff.,1600,1621,0.99,1.01,73.4%,14.7%,8166,4578,1991,571,137,10,7592,556,642,1937,110,55,1.07
8255,CyberFocus,Roman Dergach,27,Belarus,,"Nemiga, K29, Rebels, Empire",9080,8760,29.7%,74.2,2.0,491,12779,1.04,0.71,0.11,0.69,0.08,0.08,6112,K - D diff.,1736,1383,1.26,1.17,70.6%,20.2%,6667,3869,1654,472,101,16,2153,4835,340,1655,86,17,1.02
14445,kai,Kaique Guidotti,27,Brazil,,"Bravos, C4, RED Canids",8814,8399,35.3%,75.9,4.4,483,12692,1.05,0.69,0.14,0.66,0.09,0.11,5992,K - D diff.,1035,961,1.08,0.95,74.4%,11.8%,6700,3892,1500,487,104,9,6007,752,405,1582,74,8,1.07
17508,glowiing,Aleksandr Matsievich,28,Russia,1WIN,"1WIN, Trident, Cyber Legacy",9603,9410,55.2%,80.0,4.9,503,13395,1.02,0.72,0.13,0.7,0.1,0.1,6362,K - D diff.,1571,1650,0.95,1.05,71.3%,16.4%,7033,3950,1716,570,119,7,6703,724,357,1703,117,24,1.08
16599,Swisher,Michael Schmid,23,United States,ATK,"ATK, Bad News Bears",11457,11080,47.4%,78.6,5.4,619,16163,1.03,0.71,0.15,0.69,0.1,0.11,7682,K - D diff.,1668,1777,0.94,1.0,73.6%,14.6%,8481,4836,2068,643,119,16,8315,292,519,1982,214,180,1.08
7594,flamie,Egor Vasilyev,25,Russia,1WIN,Natus Vincere,29923,28568,54.5%,75.0,3.9,1627,42977,1.05,0.7,0.14,0.66,0.09,0.09,20241,K - D diff.,3966,4020,0.99,0.97,73.3%,13.0%,22736,12967,5306,1590,343,35,21090,1754,1628,5124,290,90,1.02
9271,sLowi,Olli Pitkänen,26,Finland,HAVU,HAVU,20929,20095,51.6%,76.4,4.7,1121,30114,1.04,0.69,0.14,0.67,0.09,0.09,14037,K - D diff.,3469,3448,1.01,1.05,74.7%,16.4%,16077,8857,3742,1183,236,19,11504,4069,1551,3308,325,220,1.02
17793,smiley,Algat Abdul,25,Kazakhstan,Unique,"Unique, 100PG, Se7en",8764,8133,28.8%,72.5,3.3,478,12883,1.08,0.68,0.1,0.63,0.08,0.09,6052,K - D diff.,1593,1167,1.37,1.13,74.2%,18.5%,6831,3944,1597,425,79,7,2009,5245,213,1233,75,13,1.07
10264,niko,Nikolaj Kristensen,24,Denmark,OG,"Heroic, OpTic, OG",22111,21033,49.4%,75.1,4.3,1211,32024,1.05,0.69,0.13,0.66,0.1,0.11,15019,K - D diff.,3058,3136,0.98,0.98,72.3%,13.3%,17005,9672,3889,1195,239,24,16462,329,1178,3798,277,113,1.02
9616,AMANEK,François Delaunay,28,France,LDLC,"LDLC, G2, Misfits",18691,17492,45.2%,74.6,4.6,1030,27668,1.07,0.68,0.13,0.63,0.09,0.09,12796,K - D diff.,2542,2429,1.05,0.98,71.5%,12.8%,14872,8302,3318,969,189,18,9930,2939,2687,2813,223,176,1.02
10992,dragonfly,Jacob Lund,25,Denmark,ex-Maknitude,Fragsters,9094,8592,25.1%,70.8,3.1,507,13234,1.06,0.69,0.09,0.65,0.09,0.08,6202,K - D diff.,1848,1376,1.34,1.19,75.6%,20.8%,7032,3997,1630,472,94,9,1259,5965,379,1375,120,13,1.06
8994,HS,Kevin Tarn,25,Estonia,cowana,"Nordavind, PENTA",20297,19875,49.2%,78.5,4.9,1068,28553,1.02,0.71,0.15,0.7,0.1,0.11,13462,K - D diff.,2800,3048,0.92,0.98,74.8%,14.4%,15091,8348,3682,1166,243,23,14653,491,1671,3163,295,71,1.02
8346,jdm64,Josh Marzano,32,United States,,"Liquid, CLG, Envy",14626,13801,23.6%,70.1,2.9,823,21321,1.06,0.69,0.1,0.65,0.1,0.09,9980,K - D diff.,2613,1953,1.34,1.13,74.3%,17.9%,11341,6437,2625,757,147,14,1539,9275,1024,2645,146,19,1.02
557,fnx,Lincoln Lau,32,Brazil,Imperial,"Imperial, Luminosity, SK, Immortals, RED Canids, Não Tem Como",12310,11644,49.6%,78.4,5.9,689,17735,1.06,0.69,0.16,0.66,0.08,0.08,8445,K - D diff.,1722,1652,1.04,1.0,74.9%,13.4%,9290,5496,2179,638,118,14,8855,302,730,2121,239,84,1.02
7168,NBK-,Nathan Schmitt,28,France,MOUZ,"Envy, G2, Vitality, OG, VeryGames",37156,35837,53.7%,76.9,3.4,2051,53635,1.04,0.69,0.15,0.67,0.1,0.08,24791,K - D diff.,5699,6017,0.95,1.01,74.6%,14.6%,28844,15565,6718,2012,441,55,26354,1429,1717,6915,333,454,1.02
10698,kolor,Ádám Domoszlay,22,Hungary,cowana,"GameAgents, Budapest Five, EURONICS",10309,10009,27.6%,73.3,2.1,558,14585,1.03,0.71,0.11,0.69,0.1,0.12,6933,K - D diff.,1744,1525,1.14,1.09,73.5%,18.5%,7652,4414,1815,563,129,12,2297,5702,513,1717,82,24,1.05
9961,MonttY,Martin Melišek,23,Slovakia,,"eXtatus, eSuba",9507,9169,46.6%,77.3,1.9,522,13451,1.04,0.71,0.14,0.68,0.11,0.11,6421,K - D diff.,1322,1388,0.95,0.99,72.2%,13.8%,7030,4088,1702,513,114,4,7317,7,544,1591,60,9,1.02
9008,FANAT ROCKA,Vasiliy Trusov,30,Russia,VRTX,"Unique, Quantum Bellator Fire, Space Jam",8262,7809,27.1%,71.8,2.8,465,12150,1.06,0.68,0.11,0.64,0.08,0.09,5628,K - D diff.,1422,1108,1.28,1.1,74.5%,17.9%,6522,3630,1471,430,87,10,1655,4582,182,1730,101,31,1.02
9483,DeStiNy,Lucas Bullo,25,Brazil,,"Luminosity, Paquetá, INTZ, Wild",19838,19377,50.8%,78.5,3.2,1065,27675,1.02,0.72,0.14,0.7,0.11,0.1,13240,K - D diff.,3555,3680,0.97,1.09,73.0%,18.0%,14435,8263,3599,1146,221,11,15540,105,735,3304,148,61,1.02
17372,FaNg,Justin Coakley,20,Canada,Complexity,"Complexity, Extra Salt",11999,11510,56.0%,76.3,3.9,651,16966,1.04,0.71,0.13,0.68,0.11,0.1,8147,K - D diff.,1825,1819,1.0,1.03,74.1%,15.2%,8819,5203,2171,652,107,14,9181,238,648,1806,130,22,1.08
2529,Maluk3,Pedro Campos,32,Brazil,TeamOne,TeamOne,19000,17886,29.1%,72.4,5.3,1064,27603,1.06,0.69,0.11,0.65,0.09,0.08,13043,K - D diff.,3367,2551,1.32,1.12,74.4%,17.5%,14560,8459,3421,967,182,14,4040,10792,735,3036,375,65,1.07
9256,disco doplan,Joakim Gidetun,26,Sweden,,"GODSENT, Epsilon, Galaxy Racer, Red Reserve",22193,21099,43.9%,76.1,3.6,1207,32000,1.05,0.69,0.13,0.66,0.09,0.1,15109,K - D diff.,2964,2973,1.0,0.97,73.1%,13.2%,16891,9676,4049,1143,215,26,14277,2647,867,4100,293,53,1.02
7413,Nico,Nicolaj Jensen,30,Denmark,,"Dignitas, CPH Wolves, Western Wolves",6738,6191,26.0%,80.6,4.9,399,10074,1.09,0.67,0.12,0.61,0.08,0.14,4644,K - D diff.,1165,898,1.3,1.1,76.4%,16.8%,5430,3033,1220,334,53,4,1314,3589,119,1561,143,12,1.02
8323,mouz,Mikołaj Karolewski,26,Poland,,"Kinguin, Illuminar",31019,29280,50.2%,74.2,3.2,1698,45118,1.06,0.69,0.13,0.65,0.09,0.1,21223,K - D diff.,3844,3828,1.0,0.95,71.8%,11.9%,23895,13742,5534,1636,272,39,22881,1106,1287,5523,238,64,1.02
2131,bondik,Vladyslav Nechyporchuk,29,Ukraine,Cossacks,"HellRaisers, FlipSid3, Winstrike",26411,24962,47.7%,74.6,5.3,1458,38317,1.06,0.69,0.13,0.65,0.09,0.1,18062,K - D diff.,3102,2907,1.07,0.95,74.0%,11.9%,20255,11700,4692,1398,246,26,20357,152,1203,4242,424,63,1.02
9289,qqGOD,Phoomphat Phodjanat,24,Thailand,LZ,"Signature, Beyond, Lucid Dream",10674,10394,40.9%,79.2,3.3,584,15180,1.03,0.7,0.16,0.68,0.09,0.09,7111,K - D diff.,1651,1819,0.91,1.01,73.7%,15.5%,8069,4432,1932,620,117,10,7580,503,651,1839,95,31,1.02
7834,v1c7oR,Viktor Dyankov,28,Bulgaria,BeyondPossible,"Windigo, E-frag.net, Fiend",33908,32682,46.3%,76.7,4.5,1865,48655,1.04,0.7,0.16,0.67,0.12,0.11,22857,K - D diff.,5578,5623,0.99,1.05,73.7%,15.7%,25798,14522,6102,1808,379,46,26515,112,1113,5717,472,24,1.02
18838,HexT,Jadan Postma,20,Canada,EG.CD,"RBG, Carpe Diem",9441,9135,49.9%,77.4,4.8,503,13330,1.03,0.71,0.14,0.69,0.13,0.13,6400,K - D diff.,1513,1460,1.04,1.05,71.6%,16.2%,6930,4122,1641,523,102,12,7217,81,588,1439,113,37,1.09
8770,MoeycQ,Mohammed Tizani,29,Australia,,"Immunity, Chiefs, Ground Zero, AVANT",11650,11240,36.9%,75.2,5.1,639,16594,1.04,0.7,0.12,0.68,0.09,0.09,7887,K - D diff.,1515,1508,1.0,0.97,75.2%,13.6%,8707,5053,2069,617,133,15,6034,2516,842,2028,186,61,1.02
13228,Voltage,Logan Long,22,United States,ONET4P,"The Quest, Triumph, SoaR, Dignitas",7407,6823,28.6%,67.6,2.8,438,11278,1.09,0.66,0.09,0.6,0.09,0.1,5139,K - D diff.,1165,896,1.3,1.05,73.7%,14.9%,6139,3402,1288,376,64,9,1985,3683,379,1257,94,18,1.05
13589,Spongey,Gabe Greiner,22,United States,Bad News Bears,"Bad News Bears, Triumph, The Quest",14027,13016,50.9%,71.4,4.4,814,21161,1.08,0.66,0.12,0.62,0.1,0.11,9657,K - D diff.,1438,1341,1.07,0.9,74.3%,9.6%,11504,6278,2529,718,123,9,10142,400,700,2552,216,70,1.06
12027,Krad,Vladislav Kravchenko,23,Russia,Entropiq,"Entropiq, DreamEaters, Hard Legion",21753,21142,48.6%,77.0,4.8,1179,31354,1.03,0.69,0.14,0.67,0.09,0.1,14534,K - D diff.,3357,3649,0.92,1.01,73.4%,15.1%,16820,9119,3935,1185,266,29,14463,1333,2124,3516,285,88,1.07
8345,spaze,Ivan Obrezhan,25,Russia,MayBe,"PiTER, Gambit, EPG",10281,10192,52.0%,75.9,2.6,538,14117,1.01,0.73,0.14,0.72,0.1,0.11,6834,K - D diff.,1391,1295,1.07,1.01,71.5%,14.3%,7283,4255,1850,609,103,17,7841,75,339,1914,78,49,1.02
13273,Ace,Brandon Winn,27,United States,,"Rise Nation, eUnited",7922,7352,31.4%,68.5,2.3,456,11866,1.08,0.67,0.1,0.62,0.09,0.1,5487,K - D diff.,1353,1031,1.31,1.09,74.8%,16.1%,6379,3604,1406,406,67,4,1508,4241,498,1601,80,7,1.06
11276,Markoś,Kuba Markowski,23,Poland,FLET,"AVEZ, Wisla Krakow",12341,11539,29.6%,71.7,3.2,682,18314,1.07,0.67,0.11,0.63,0.08,0.08,8511,K - D diff.,1954,1519,1.29,1.06,72.3%,15.5%,9803,5531,2266,589,114,11,3439,6309,488,1964,136,38,1.06
13780,dimasick,Dmitry Matvienko,26,Kazakhstan,,"AVANGAR, pro100",10747,10300,49.1%,75.9,3.5,585,15322,1.04,0.7,0.12,0.67,0.08,0.09,7352,K - D diff.,1432,1379,1.04,0.98,75.5%,13.5%,7970,4774,1875,600,92,11,8188,102,616,1733,110,23,1.06
15428,Goofy,Krzysiek Gorski,21,Poland,,"Wisla Krakow, PACT, x-kom",21149,20816,41.1%,78.6,4.8,1110,30021,1.02,0.7,0.15,0.69,0.1,0.11,14098,K - D diff.,3181,3490,0.91,1.0,71.1%,15.0%,15923,8888,3691,1223,270,26,15308,333,1303,3953,282,45,1.08
7749,queztone,Richard Strnátko,26,Slovakia,,eXtatus,13135,12900,44.7%,77.1,3.2,709,18569,1.02,0.71,0.14,0.69,0.1,0.1,8763,K - D diff.,1895,1953,0.97,1.0,74.6%,14.5%,9806,5504,2342,743,159,15,8880,939,559,2542,155,75,1.02
3410,ROBO,Vladimir Neskey,29,Belarus,,Nemiga,12328,11700,45.6%,74.0,2.7,667,17746,1.05,0.69,0.11,0.66,0.09,0.1,8516,K - D diff.,1900,1582,1.2,1.05,71.9%,15.4%,9230,5594,2174,624,107,17,6643,2847,622,2122,98,16,1.02
7253,steel,Joshua Nissan,32,Canada,,"Chaos, Ghost, Torqued",11498,11237,45.7%,80.0,4.8,616,16284,1.02,0.71,0.15,0.69,0.09,0.08,7680,K - D diff.,2042,2030,1.01,1.09,74.5%,17.9%,8604,4782,2137,631,108,22,6911,1359,876,2025,171,180,1.02
10560,yel,Gustavo Knittel,30,Brazil,,"Luminosity, INTZ, MIBR",16256,15220,29.9%,71.6,3.0,930,24064,1.07,0.68,0.11,0.63,0.09,0.09,11243,K - D diff.,2888,2403,1.2,1.1,72.2%,17.0%,12821,7369,2901,825,130,18,4976,7335,989,2769,186,46,1.02
4954,Xyp9x,Andreas Højsleth,26,Denmark,Astralis,"Astralis, TSM",34025,31738,41.6%,74.8,6.1,1984,51687,1.07,0.66,0.16,0.61,0.08,0.09,23320,K - D diff.,3808,3529,1.08,0.92,77.0%,10.3%,28367,15176,6084,1669,354,37,26230,314,1586,5077,745,124,1.02
5287,TENZKI,Jesper Plougmann,28,Denmark,Savage,"Nordavind, Dignitas",26979,25643,52.9%,76.8,4.4,1494,39305,1.05,0.69,0.14,0.65,0.09,0.1,18462,K - D diff.,3543,3302,1.07,0.98,74.9%,13.2%,20843,11970,4814,1383,267,28,20105,309,1579,4619,357,46,1.02
11258,fr0slev,Magnus Frøslev,25,Denmark,,"AGF, Fragsters",11143,10673,48.0%,78.1,4.7,611,15973,1.04,0.7,0.14,0.67,0.1,0.12,7597,K - D diff.,1402,1304,1.08,0.97,73.0%,12.9%,8376,4865,2047,565,111,9,8311,249,591,1875,137,32,1.08
4216,LETN1,Nestor Tanić,29,Serbia,TYLOO,"Valiance, Binary Dragons, iNation, CR4ZY",19347,18183,49.6%,72.8,3.6,1111,28880,1.06,0.67,0.13,0.63,0.1,0.1,13310,K - D diff.,2815,2777,1.01,0.99,75.5%,13.6%,15570,8719,3395,974,206,16,13391,1539,852,3304,225,69,1.02
7322,apEX,Dan Madesclaire,29,France,Vitality,"Vitality, Envy, G2, Titan",37364,36746,51.7%,78.9,5.1,2002,52515,1.02,0.71,0.16,0.7,0.1,0.09,24945,K - D diff.,6157,6582,0.94,1.04,75.6%,16.6%,27570,15684,6668,2114,435,44,28265,537,1750,6200,551,109,1.02
629,fox,Ricardo Pacheco,35,Portugal,Fourteen,"Giants, k1ck, Kinguin, OFFSET",19461,18938,32.1%,75.5,3.2,1058,27636,1.03,0.7,0.13,0.69,0.1,0.09,13085,K - D diff.,3965,3470,1.14,1.17,72.5%,21.1%,14551,8281,3501,1074,211,18,7300,7778,682,3509,201,28,1.02
2299,NENO,Anel Ceković,28,North Macedonia,0to100,"Binary Dragons, Valiance",11861,11265,42.5%,75.1,4.3,664,17181,1.05,0.69,0.13,0.66,0.09,0.09,8123,K - D diff.,1576,1444,1.09,0.99,74.1%,12.7%,9058,5230,2188,592,98,15,7874,757,1039,1991,190,25,1.02
